#stno	yyyymmdd	TX01	WD01	WD02	SS02	GR01
467410	20040730	29.1	2.7	280	72.9	23.8
467410	20040731	29.7	2.4	320	92	25.05
467410	20040801	30.2	1.9	230	86.8	24.48
467410	20040802	29.1	2	270	35.1	16.89
467410	20040803	27.3	2.3	190	12.2	8.26
467410	20040804	28.8	2.9	220	85.6	24.58
467410	20040805	28.6	2.4	310	51.3	17.59
467410	20040806	29.5	3.2	360	71.3	20.94
467410	20040807	30.4	2.1	260	79	23.26
467410	20040808	30.2	2.6	240	61.5	19.79
467410	20040809	30.6	2.7	320	49.2	18.94
467410	20040810	30.7	3	360	65.5	21.77
467410	20040811	30	4.7	360	30.9	13.93
467410	20040812	29.5	4.6	310	37.1	18
467410	20040813	29.5	4.5	170	39.5	16.37
467410	20040814	29.8	3.8	190	78.3	23.56
467410	20040815	30.5	3.1	350	62.9	22.1
467410	20040816	30.4	2	180	31.1	13.8
467410	20040817	30.8	2.9	340	47.5	17.59
